data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,train,low,bv,0.5,learned-warped-bv-c0.5,57,4000,1000,0,0.00022108831035438925
real,train,low,bv,0.5,learned-warped-bv-c0.5,58,4000,1000,0,0.0002917450328823179
real,train,low,bv,0.5,learned-warped-bv-c0.5,59,4000,1000,0,0.0007858145982027054
real,train,low,bv,0.5,learned-warped-bv-c0.5,60,4000,1000,0,0.00013306514301802963
real,train,low,bv,0.5,learned-warped-bv-c0.5,61,4000,1000,0,0.00013638394011650234
real,train,low,bv,0.5,learned-warped-bv-c0.5,62,4000,1000,0,7.23941411706619e-05
real,train,low,bv,0.5,learned-warped-bv-c0.5,63,4000,1000,0,7.574990013381466e-05
real,train,high,bv,0.5,plain-FBHF,0,4000,0,0,0.00014683211338706315
real,train,high,bv,0.5,plain-FBHF,1,4000,0,0,0.00042028259485960007
real,train,high,bv,0.5,plain-FBHF,2,4000,0,0,0.00024650112027302384
real,train,high,bv,0.5,plain-FBHF,3,4000,0,0,0.0004183496057521552
real,train,high,bv,0.5,plain-FBHF,4,4000,0,0,0.0023512295447289944
real,train,high,bv,0.5,plain-FBHF,5,4000,0,0,0.00020585980382747948
real,train,high,bv,0.5,plain-FBHF,6,4000,0,0,0.0020468442235141993
real,train,high,bv,0.5,plain-FBHF,7,4000,0,0,0.0006667506531812251
real,train,high,bv,0.5,plain-FBHF,8,4000,0,0,0.0005959391710348427
real,train,high,bv,0.5,plain-FBHF,9,4000,0,0,9.138617315329611e-05
real,train,high,bv,0.5,plain-FBHF,10,4000,0,0,0.0019143614917993546
real,train,high,bv,0.5,plain-FBHF,11,4000,0,0,6.80229568388313e-05
real,train,high,bv,0.5,plain-FBHF,12,4000,0,0,0.0029421665240079165
real,train,high,bv,0.5,plain-FBHF,13,4000,0,0,0.00014419718354474753
real,train,high,bv,0.5,plain-FBHF,14,4000,0,0,0.0002204797201557085
real,train,high,bv,0.5,plain-FBHF,15,4000,0,0,0.0005890770116820931
real,train,high,bv,0.5,plain-FBHF,16,4000,0,0,9.66451334534213e-05
real,train,high,bv,0.5,plain-FBHF,17,4000,0,0,6.86916391714476e-05
real,train,high,bv,0.5,plain-FBHF,18,4000,0,0,0.0004656916134990752
real,train,high,bv,0.5,plain-FBHF,19,4000,0,0,0.0002745775564108044
real,train,high,bv,0.5,plain-FBHF,20,4000,0,0,0.0010207974119111896
real,train,high,bv,0.5,plain-FBHF,21,4000,0,0,0.0013756831176578999
real,train,high,bv,0.5,plain-FBHF,22,4000,0,0,0.002053487580269575
real,train,high,bv,0.5,plain-FBHF,23,4000,0,0,0.00011966793681494892
real,train,high,bv,0.5,plain-FBHF,24,4000,0,0,0.00047614643699489534
real,train,high,bv,0.5,plain-FBHF,25,4000,0,0,0.0026676415000110865
real,train,high,bv,0.5,plain-FBHF,26,4000,0,0,0.003685061587020755
real,train,high,bv,0.5,plain-FBHF,27,4000,0,0,0.0004514879547059536
real,train,high,bv,0.5,plain-FBHF,28,4000,0,0,0.0001519901561550796
real,train,high,bv,0.5,plain-FBHF,29,4000,0,0,0.00014107837341725826
real,train,high,bv,0.5,plain-FBHF,30,4000,0,0,0.003588905092328787
real,train,high,bv,0.5,plain-FBHF,31,4000,0,0,0.0011965540470555425
real,train,high,bv,0.5,plain-FBHF,32,4000,0,0,9.400799899594858e-05
real,train,high,bv,0.5,plain-FBHF,33,4000,0,0,0.0010550286388024688
real,train,high,bv,0.5,plain-FBHF,34,4000,0,0,0.0001913738960865885
real,train,high,bv,0.5,plain-FBHF,35,4000,0,0,0.001245057675987482
real,train,high,bv,0.5,plain-FBHF,36,4000,0,0,5.504531509359367e-05
real,train,high,bv,0.5,plain-FBHF,37,4000,0,0,0.0006312077166512609
real,train,high,bv,0.5,plain-FBHF,38,4000,0,0,0.00023697454889770597
real,train,high,bv,0.5,plain-FBHF,39,4000,0,0,0.00023999491531867534
real,train,high,bv,0.5,plain-FBHF,40,4000,0,0,0.0024896215181797743
real,train,high,bv,0.5,plain-FBHF,41,4000,0,0,0.003057730384171009
real,train,high,bv,0.5,plain-FBHF,42,4000,0,0,0.0028939673211425543
real,train,high,bv,0.5,plain-FBHF,43,4000,0,0,0.00026783428620547056
real,train,high,bv,0.5,plain-FBHF,44,4000,0,0,0.0009551335242576897
real,train,high,bv,0.5,plain-FBHF,45,4000,0,0,0.002527630655094981
real,train,high,bv,0.5,plain-FBHF,46,4000,0,0,0.00010745069448603317
