data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,39,4000,1000,0,3.934717096854001e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,40,4000,1000,0,4.1845782106975093e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,41,4000,1000,0,6.120790203567594e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,42,4000,1000,0,2.7245012461207807e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,43,4000,1000,0,4.062743755639531e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,44,4000,1000,0,3.822972939815372e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,45,4000,1000,0,2.9300024834810756e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,46,4000,1000,0,3.7206362321740016e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,47,4000,1000,0,3.122008274658583e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,48,4000,1000,0,4.444783917278983e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,49,4000,1000,0,4.565784183796495e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,50,4000,1000,0,7.587776053696871e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,51,4000,1000,0,4.635347067960538e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,52,4000,1000,0,4.1728482756298035e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,53,4000,1000,0,4.337841164669953e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,54,4000,1000,0,9.599296754458919e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,55,4000,1000,0,3.949317033402622e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,56,4000,1000,0,8.606849587522447e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,57,4000,1000,0,2.775270513666328e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,58,4000,1000,0,2.6852711016545072e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,59,4000,1000,0,4.7566085413563997e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,60,4000,1000,0,2.959464291052427e-05
