method,init_id,initial_free_coordinate,iteration,distance_to_min_norm,residual,free_coordinate,z1,z2,z3,z4
plain-FBHF,2,1.0,2507,1.0,9.897058589275598e-63,1.0,-4.0157743134162567e-63,-2.6385937109833244e-62,3.548534358852439e-210,1.0
plain-FBHF,2,1.0,2508,1.0,9.350003517686843e-63,1.0,-1.2758919948464402e-62,-2.174813880418298e-62,2.9275408460532624e-210,1.0
plain-FBHF,2,1.0,2509,1.0,8.833186647544653e-63,1.0,-1.8807800836241557e-62,-1.4618369818708026e-62,2.4152211979939415e-210,1.0
plain-FBHF,2,1.0,2510,1.0,8.344936577057491e-63,1.0,-2.162027467034978e-62,-6.244889223231748e-63,1.992557488345002e-210,1.0
plain-FBHF,2,1.0,2511,1.0,7.88367429035015e-63,1.0,-2.115750225136304e-62,2.0872058412365622e-63,1.6438599278846268e-210,1.0
plain-FBHF,2,1.0,2512,1.0,7.447908050877417e-63,1.0,-1.7835186181138273e-62,9.236648913662148e-63,1.3561844405048171e-210,1.0
plain-FBHF,2,1.0,2513,1.0,7.036228577101823e-63,1.0,-1.2417548754167084e-62,1.434747458513693e-62,1.118852163416474e-210,1.0
plain-FBHF,2,1.0,2514,1.0,6.647304484833414e-63,1.0,-5.874782926983692e-63,1.6936051012416134e-62,9.230530348185911e-211,1.0
plain-FBHF,2,1.0,2515,1.0,6.279877981491985e-63,1.0,7.724958359174572e-64,1.6917558787839449e-62,7.615187537253377e-211,1.0
plain-FBHF,2,1.0,2516,1.0,5.93276079836685e-63,1.0,6.599010671761376e-63,1.4574784293758006e-62,6.282529718234036e-211,1.0
plain-FBHF,2,1.0,2517,1.0,5.60483034771898e-63,1.0,1.0891806367285907e-62,1.047971948265617e-62,5.18308701754308e-211,1.0
plain-FBHF,2,1.0,2518,1.0,5.295026092297404e-63,1.0,1.3225461906223043e-62,5.383821617480721e-63,4.276046789473041e-211,1.0
plain-FBHF,2,1.0,2519,1.0,5.002346115528863e-63,1.0,1.3489680388828971e-62,9.539180216126797e-65,3.5277386013152592e-211,1.0
plain-FBHF,2,1.0,2520,1.0,4.72584388128851e-63,1.0,1.1870581671953865e-62,-4.637681829693627e-63,2.910384346085089e-211,1.0
plain-FBHF,2,1.0,2521,1.0,4.4646251727727316e-63,1.0,8.793246776746747e-63,-8.22426939074001e-63,2.4010670855201985e-211,1.0
plain-FBHF,2,1.0,2522,1.0,4.2178452005742537e-63,1.0,4.837579759836267e-63,-1.029443276223572e-62,1.9808803455541637e-211,1.0
plain-FBHF,2,1.0,2523,1.0,3.9847058706069917e-63,1.0,6.419247724738222e-64,-1.0726517664804537e-62,1.634226285082185e-211,1.0
plain-FBHF,2,1.0,2524,1.0,3.764453203045025e-63,1.0,-3.190992194835808e-63,-9.63719292123182e-63,1.3482366851928026e-211,1.0
plain-FBHF,2,1.0,2525,1.0,3.556374893928432e-63,1.0,-6.173113173399559e-63,-7.339789520188389e-63,1.1122952652840623e-211,1.0
plain-FBHF,2,1.0,2526,1.0,3.359798011550203e-63,1.0,-7.985833141724049e-63,-4.2800756932754655e-63,9.176435938593514e-212,1.0
plain-FBHF,2,1.0,2527,1.0,3.1740868201742126e-63,1.0,-8.505595074509266e-63,-9.60724821245804e-64,7.570559649339649e-212,1.0
plain-FBHF,2,1.0,2528,1.0,2.998640724046128e-63,1.0,-7.799913365317912e-63,2.13392224543505e-63,6.24571171070521e-212,1.0
plain-FBHF,2,1.0,2529,1.0,2.8328923250481113e-63,1.0,-6.097551192164202e-63,4.6024864482305257e-63,5.152712161331799e-212,1.0
plain-FBHF,2,1.0,2530,1.0,2.6763055877156947e-63,1.0,-3.739730914243403e-63,6.172824775579757e-63,4.250987533098734e-212,1.0
plain-FBHF,2,1.0,2531,1.0,2.52837410568247e-63,1.0,-1.1211252057956715e-63,6.725559560556428e-63,3.5070647148064557e-212,1.0
plain-FBHF,2,1.0,2532,1.0,2.3886194639461812e-63,1.0,1.3701584781090476e-63,6.294072336416751e-63,2.893328389715326e-212,1.0
plain-FBHF,2,1.0,2533,1.0,2.2565896916597655e-63,1.0,3.4052393822865517e-63,5.043493007867532e-63,2.386995921515144e-212,1.0
plain-FBHF,2,1.0,2534,1.0,2.131857800443616e-63,1.0,4.753320110710085e-63,3.233831330603466e-63,1.9692716352499938e-212,1.0
plain-FBHF,2,1.0,2535,1.0,2.0140204034919135e-63,1.0,5.302879362859313e-63,1.1740249538560118e-63,1.624649099081245e-212,1.0
plain-FBHF,2,1.0,2536,1.0,1.9026964110071804e-63,1.0,5.064185374758652e-63,-8.25800879992109e-64,1.3403355067420272e-212,1.0
plain-FBHF,2,1.0,2537,1.0,1.7975257977440555e-63,1.0,4.154792358353479e-63,-2.4971051533586035e-63,1.1057767930621724e-212,1.0
plain-FBHF,2,1.0,2538,1.0,1.6981684386764772e-63,1.0,2.771843490779666e-63,-3.6453870974958923e-63,9.122658542762923e-213,1.0
plain-FBHF,2,1.0,2539,1.0,1.6043030090228048e-63,1.0,1.1564071790355947e-63,-4.168972399825528e-63,7.526193297779412e-213,1.0
plain-FBHF,2,1.0,2540,1.0,1.5156259450714978e-63,1.0,-4.443930403352005e-64,-4.0630157935093594e-63,6.209109470668015e-213,1.0
plain-FBHF,2,1.0,2541,1.0,1.4318504624466598e-63,1.0,-1.8120104206224142e-63,-3.409758794687143e-63,5.122515313301113e-213,1.0
plain-FBHF,2,1.0,2542,1.0,1.3527056286384684e-63,1.0,-2.783454722236668e-63,-2.357859695120123e-63,4.226075133473418e-213,1.0
plain-FBHF,2,1.0,2543,1.0,1.2779354867990341e-63,1.0,-3.267732412054719e-63,-1.0948127296850742e-63,3.48651198511557e-213,1.0
plain-FBHF,2,1.0,2544,1.0,1.2072982279700122e-63,1.0,-3.2506196469677923e-63,1.8300817392049907e-64,2.8763723877203452e-213,1.0
plain-FBHF,2,1.0,2545,1.0,1.1405654090649305e-63,1.0,-2.788365879342063e-63,1.2983065490539653e-63,2.3730072198692847e-213,1.0
plain-FBHF,2,1.0,2546,1.0,1.0775212140771605e-63,1.0,-1.9923837669537727e-63,2.1151920545645767e-63,1.95773095639216e-213,1.0
plain-FBHF,2,1.0,2547,1.0,1.017961756124257e-63,1.0,-1.0079995364043338e-63,2.5534153463142363e-63,1.615128039023532e-213,1.0
plain-FBHF,2,1.0,2548,1.0,9.616944180714539e-64,1.0,9.175778015179736e-66,2.593421804132259e-63,1.3324806321944139e-213,1.0
plain-FBHF,2,1.0,2549,1.0,9.085372296018754e-64,1.0,9.15749376654611e-64,2.2725161108207444e-63,1.0992965215603915e-213,1.0
plain-FBHF,2,1.0,2550,1.0,8.583182787188855e-64,1.0,1.5989507168016818e-63,1.6736206054160893e-63,9.06919630287323e-214,1.0
plain-FBHF,2,1.0,2551,1.0,8.108751557773586e-64,1.0,1.9888464658891072e-63,9.089693303720298e-64,7.482086949870414e-214,1.0
plain-FBHF,2,1.0,2552,1.0,7.660544282458473e-64,1.0,2.063352039447902e-63,1.0152432434026878e-64,6.172721733643091e-214,1.0
plain-FBHF,2,1.0,2553,1.0,7.237111445010161e-64,1.0,1.8461249281346282e-63,-6.330856191981797e-64,5.092495430255551e-214,1.0
plain-FBHF,2,1.0,2554,1.0,6.837083650495953e-64,1.0,1.3983946577187733e-63,-1.2016763556935224e-63,4.201308729960829e-214,1.0
plain-FBHF,2,1.0,2555,1.0,6.4591671966181e-64,1.0,8.065045876554909e-64,-1.5439091323226366e-63,3.466079702217684e-214,1.0
plain-FBHF,2,1.0,2556,1.0,6.102139889840454e-64,1.0,1.6733957935477055e-64,-1.6370568692925353e-63,2.8595157543295894e-214,1.0
plain-FBHF,2,1.0,2557,1.0,5.764847092776634e-64,1.0,-4.261294233685762e-64,-1.4950862555783696e-63,2.3591004973219114e-214,1.0
plain-FBHF,2,1.0,2558,1.0,5.446197990056918e-64,1.0,-8.972087584583549e-64,-1.1627928910910177e-63,1.9462579102905768e-214,1.0
plain-FBHF,2,1.0,2559,1.0,5.145162060597477e-64,1.0,-1.1942781974290627e-63,-7.063276964719439e-64,1.6056627759897259e-214,1.0
plain-FBHF,2,1.0,2560,1.0,4.8607657448632364e-64,1.0,-1.2951938120091828e-63,-2.0180518455395884e-64,1.324671790191524e-214,1.0
plain-FBHF,2,1.0,2561,1.0,4.592089296346127e-64,1.0,-1.2071643846319436e-63,2.7623378475711512e-64,1.0928542269080073e-214,1.0
plain-FBHF,2,1.0,2562,1.0,4.338263807076344e-64,1.0,-9.626049228495403e-64,6.649026807455488e-64,9.01604737199106e-215,1.0
plain-FBHF,2,1.0,2563,1.0,4.09846839754702e-64,1.0,-6.119698815395296e-64,9.203638253515581e-64,7.438239081892625e-215,1.0
plain-FBHF,2,1.0,2564,1.0,3.871927561964431e-64,1.0,-2.148762321778919e-64,1.0218087152848274e-63,6.136547242561416e-215,1.0
plain-FBHF,2,1.0,2565,1.0,3.657908660238199e-64,1.0,1.690791566135894e-64,9.718438289246982e-64,5.062651475113168e-215,1.0
plain-FBHF,2,1.0,2566,1.0,3.4557195486005166e-64,1.0,4.8851230005206906e-64,7.936152550666664e-64,4.1766874669683635e-215,1.0
plain-FBHF,2,1.0,2567,1.0,3.26470634119172e-64,1.0,7.064348825690238e-64,5.2541808130277564e-64,3.4457671602489e-215,1.0
plain-FBHF,2,1.0,2568,1.0,3.08425129537314e-64,1.0,8.037929379102899e-64,2.1380215744402732e-64,2.8427579072053427e-215,1.0
plain-FBHF,2,1.0,2569,1.0,2.913770813928243e-64,1.0,7.80159058121689e-64,-9.371613511146748e-65,2.3452752734444076e-215,1.0
plain-FBHF,2,1.0,2570,1.0,2.752713557691123e-64,1.0,6.517889262127685e-64,-3.552915789029038e-64,1.9348521005916362e-215,1.0
plain-FBHF,2,1.0,2571,1.0,2.600558662498544e-64,1.0,4.4759273013568806e-64,-5.39894484661767e-64,1.5962529829880999e-215,1.0
plain-FBHF,2,1.0,2572,1.0,2.4568140546990636e-64,1.0,2.0379955106244783e-64,-6.304148658381914e-64,1.3169087109651825e-215,1.0
plain-FBHF,2,1.0,2573,1.0,2.3210148597715905e-64,1.0,-4.181109698606902e-65,-6.245188876448697e-64,1.0864496865462756e-215,1.0
plain-FBHF,2,1.0,2574,1.0,2.1927218989067564e-64,1.0,-2.5527084828097994e-64,-5.333814399632491e-64,8.963209914006774e-216,1.0
plain-FBHF,2,1.0,2575,1.0,2.071520268689019e-64,1.0,-4.106836733536971e-64,-3.786974166694081e-64,7.394648179055589e-216,1.0
plain-FBHF,2,1.0,2576,1.0,1.9570179992861484e-64,1.0,-4.9291901920216206e-64,-1.8856769745361163e-64,6.10058474772086e-216,1.0
plain-FBHF,2,1.0,2577,1.0,1.8488447868066288e-64,1.0,-4.985351334586613e-64,7.053502205212499e-66,5.03298241686971e-216,1.0
plain-FBHF,2,1.0,2578,1.0,1.7466507957253827e-64,1.0,-4.3499585383815094e-64,1.8067674489560543e-64,4.152210493917511e-216,1.0
plain-FBHF,2,1.0,2579,1.0,1.650105527504834e-64,1.0,-3.1847200102951555e-64,3.1079239248924655e-64,3.425573657481947e-216,1.0
plain-FBHF,2,1.0,2580,1.0,1.5588967517523777e-64,1.0,-1.7068184353216362e-64,3.841855247696443e-64,2.826098267422606e-216,1.0
plain-FBHF,2,1.0,2581,1.0,1.472729496457611e-64,1.0,-1.5308384030098068e-65,3.968614432216202e-64,2.33153107062365e-216,1.0
plain-FBHF,2,1.0,2582,1.0,1.391325094043696e-64,1.0,1.25468398141156e-64,3.536038508375061e-64,1.923513133264511e-216,1.0
plain-FBHF,2,1.0,2583,1.0,1.3144202801477708e-64,1.0,2.3385986716199153e-64,2.6637343976050696e-64,1.5868983349432217e-216,1.0
plain-FBHF,2,1.0,2584,1.0,1.2417663422158361e-64,1.0,2.9844273735082497e-64,1.5189173988314782e-64,1.309191126328158e-216,1.0
plain-FBHF,2,1.0,2585,1.0,1.1731283151586361e-64,1.0,3.1504561098445065e-64,2.8830043674673495e-65,1.0800826792207303e-216,1.0
plain-FBHF,2,1.0,2586,1.0,1.1082842214672729e-64,1.0,2.8654303892499122e-64,-8.496760052003173e-65,8.910682103571024e-217,1.0
plain-FBHF,2,1.0,2587,1.0,1.0470243533310527e-64,1.0,2.217028564746687e-64,-1.748491330800748e-64,7.351312735446095e-217,1.0
plain-FBHF,2,1.0,2588,1.0,9.89150594435925e-65,1.0,1.3334705997849563e-64,-2.3102611404389966e-64,6.064833006743028e-217,1.0
plain-FBHF,2,1.0,2589,1.0,9.344757792501728e-65,1.0,3.6152905215765052e-65,-2.493968860659954e-64,5.0034872305629984e-217,1.0
plain-FBHF,2,1.0,2590,1.0,8.828230877252784e-65,1.0,-5.556473579626454e-65,-2.314992843484287e-64,4.127876965214474e-217,1.0
plain-FBHF,2,1.0,2591,1.0,8.340254734543999e-65,1.0,-1.2978280518317218e-64,-1.836929644870536e-64,3.405498496301941e-217,1.0
plain-FBHF,2,1.0,2592,1.0,7.879251234391092e-65,1.0,-1.7817694911870236e-64,-1.1576659452327927e-64,2.8095362594491015e-217,1.0
plain-FBHF,2,1.0,2593,1.0,7.443729477172608e-65,1.0,-1.9686858093480908e-64,-3.922325450263174e-65,2.3178674140455087e-217,1.0
plain-FBHF,2,1.0,2594,1.0,7.032280972014264e-65,1.0,-1.8648031884621606e-64,3.4485597501123825e-65,1.9122406165875447e-217,1.0
plain-FBHF,2,1.0,2595,1.0,6.643575081685784e-65,1.0,-1.5156652066216125e-64,9.552922340341178e-65,1.5775985086847245e-217,1.0
plain-FBHF,2,1.0,2596,1.0,6.276354719278805e-65,1.0,-9.956439368985238e-65,1.3687517576825027e-64,1.3015187696648977e-217,1.0
plain-FBHF,2,1.0,2597,1.0,5.929432282748823e-65,1.0,-3.9461443943957876e-65,1.5495550452808793e-64,1.0737529849735407e-217,1.0
plain-FBHF,2,1.0,2598,1.0,5.601685814173329e-65,1.0,1.9607009524007733e-65,1.4978496060378242e-64,8.858462126031711e-218,1.0
plain-FBHF,2,1.0,2599,1.0,5.292055371305093e-65,1.0,6.9629887068640624e-65,1.2457384959641638e-64,7.308231253976162e-218,1.0
plain-FBHF,2,1.0,2600,1.0,4.999539599686036e-65,1.0,1.0470107326147789e-64,8.494309254683115e-65,6.029290784530334e-218,1.0
plain-FBHF,2,1.0,2601,1.0,4.723192494235866e-65,1.0,1.2160527417833776e-64,3.789218806832708e-65,4.974164897237525e-218,1.0
plain-FBHF,2,1.0,2602,1.0,4.462120339842284e-65,1.0,1.1997089391540587e-64,-9.311450932461197e-66,4.1036860402209586e-218,1.0
plain-FBHF,2,1.0,2603,1.0,4.215478821058601e-65,1.0,1.0201545158440724e-64,-5.016061106362675e-65,3.385540983182291e-218,1.0
plain-FBHF,2,1.0,2604,1.0,3.982470291561364e-65,1.0,7.196234489304799e-65,-7.972134426287501e-65,2.79307131112539e-218,1.0
plain-FBHF,2,1.0,2605,1.0,3.762341194537431e-65,1.0,3.5244487151643357e-65,-9.514230030323962e-65,2.3042838316784466e-218,1.0
plain-FBHF,2,1.0,2606,1.0,3.5543796256578396e-65,1.0,-2.3727676305668154e-66,-9.582293901916794e-65,1.9010341611347184e-218,1.0
plain-FBHF,2,1.0,2607,1.0,3.3579130307571235e-65,1.0,-3.5620132252531155e-65,-8.325416031862149e-65,1.5683531829361426e-218,1.0
plain-FBHF,2,1.0,2608,1.0,3.1723060307722827e-65,1.0,-6.0395622163113606e-65,-6.058847939120446e-65,1.2938913759223175e-218,1.0
plain-FBHF,2,1.0,2609,1.0,2.9969583669071745e-65,1.0,-7.420312623505374e-65,-3.202792290869215e-65,1.067460385135912e-218,1.0
plain-FBHF,2,1.0,2610,1.0,2.8313029593769546e-65,1.0,-7.632301628930191e-65,-2.1334081701085563e-66,8.806548177371274e-219,1.0
plain-FBHF,2,1.0,2611,1.0,2.6748040734544464e-65,1.0,-6.772013965340042e-65,2.484099003198541e-65,7.265402246331302e-219,1.0
plain-FBHF,2,1.0,2612,1.0,2.526955586887428e-65,1.0,-5.073007603466398e-65,4.550001763175734e-65,5.993956853223324e-219,1.0
plain-FBHF,2,1.0,2613,1.0,2.387279353083553e-65,1.0,-2.8590635549302577e-65,5.768179208399946e-65,4.945014403909242e-219,1.0
plain-FBHF,2,1.0,2614,1.0,2.2553236547694473e-65,1.0,-4.899655465113203e-66,6.0622494995965425e-65,4.079636883225125e-219,1.0
plain-FBHF,2,1.0,2615,1.0,2.1306617431230277e-65,1.0,1.691842557795106e-65,5.491111877174928e-65,3.365700428660728e-219,1.0
plain-FBHF,2,1.0,2616,1.0,2.0128904576545744e-65,1.0,3.4064810014764303e-65,4.226305776992712e-65,2.7767028536451007e-219,1.0
plain-FBHF,2,1.0,2617,1.0,1.9016289223731968e-65,1.0,4.468394100743017e-65,2.516314968794354e-65,2.2907798542572082e-219,1.0
plain-FBHF,2,1.0,2618,1.0,1.7965173140220676e-65,1.0,4.801726062480022e-65,6.441284498569898e-66,1.8898933797621968e-219,1.0
plain-FBHF,2,1.0,2619,1.0,1.6972156983988434e-65,1.0,4.438959577276166e-65,-1.115381407118499e-65,1.5591620383038124e-219,1.0
plain-FBHF,2,1.0,2620,1.0,1.6034029309979082e-65,1.0,3.504803536568361e-65,-2.532383036793141e-65,1.2863086816006452e-219,1.0
plain-FBHF,2,1.0,2621,1.0,1.5147756184190828e-65,1.0,2.1891310404611375e-65,-3.448847352584908e-65,1.0612046623205322e-219,1.0
plain-FBHF,2,1.0,2622,1.0,1.4310471371839517e-65,1.0,7.138659145999303e-66,-3.792559416054655e-65,8.754938464144392e-220,1.0
plain-FBHF,2,1.0,2623,1.0,1.3519467067866466e-65,1.0,-7.009784555576903e-66,-3.5778239576979354e-65,7.222824232919124e-220,1.0
plain-FBHF,2,1.0,2624,1.0,1.2772185139812844e-65,1.0,-1.8673469799461506e-65,-2.8941980634347467e-65,5.958829992158277e-220,1.0
plain-FBHF,2,1.0,2625,1.0,1.2066208854739992e-65,1.0,-2.651566297104908e-65,-1.8860873576828375e-65,4.916034743530579e-220,1.0
plain-FBHF,2,1.0,2626,1.0,1.1399255063440086e-65,1.0,-2.9868800008985498e-65,-7.269934523799722e-66,4.055728663412727e-220,1.0
plain-FBHF,2,1.0,2627,1.0,1.0769166816660786e-65,1.0,-2.875434909121468e-65,4.0747124585106677e-66,3.3459761473154998e-220,1.0
plain-FBHF,2,1.0,2628,1.0,1.0173906389464427e-65,1.0,-2.380579196706215e-65,1.3639582364268248e-65,2.760430321535287e-220,1.0
plain-FBHF,2,1.0,2629,1.0,9.611548691162353e-66,1.0,-1.6115728623603149e-65,2.030076071311714e-65,2.277355015266612e-220,1.0
plain-FBHF,2,1.0,2630,1.0,9.080275039511931e-66,1.0,-7.036285617620766e-66,2.345442254402139e-65,1.8788178875949552e-220,1.0
plain-FBHF,2,1.0,2631,1.0,8.578367279041719e-66,1.0,2.0347072609452634e-66,2.3043955748546037e-65,1.5500247572658382e-220,1.0
plain-FBHF,2,1.0,2632,1.0,8.104202224483398e-66,1.0,9.850840133470581e-66,1.950892362801831e-65,1.2787704247443166e-220,1.0
plain-FBHF,2,1.0,2633,1.0,7.656246411340231e-66,1.0,1.5472235486926843e-65,1.3671286436871363e-65,1.0549856004140612e-220,1.0
plain-FBHF,2,1.0,2634,1.0,7.233051136615336e-66,1.0,1.836183689268328e-65,6.581271427930226e-66,8.703631203416005e-221,1.0
plain-FBHF,2,1.0,2635,1.0,6.833247773661227e-66,1.0,1.8415956873105155e-65,-6.515772344303744e-67,7.180495742818204e-221,1.0
plain-FBHF,2,1.0,2636,1.0,6.455543345998791e-66,1.0,1.5931950124099142e-65,-7.017343928799458e-66,5.923908987825018e-221,1.0
plain-FBHF,2,1.0,2637,1.0,6.09871634579123e-66,1.0,1.1524215858817186e-65,-1.1733901840956224e-65,4.88722491495564e-221,1.0
plain-FBHF,2,1.0,2638,1.0,5.761612783449831e-66,1.0,6.005633771777402e-66,-1.4329974416025102e-65,4.031960554838403e-221,1.0
plain-FBHF,2,1.0,2639,1.0,5.443142455595833e-66,1.0,2.544525891258852e-67,-1.4676524370184119e-65,3.3263674577416824e-221,1.0
plain-FBHF,2,1.0,2640,1.0,5.142275419308872e-66,1.0,-4.913501382606476e-66,-1.2967708541030624e-65,2.744253152636888e-221,1.0
plain-FBHF,2,1.0,2641,1.0,4.858038661259628e-66,1.0,-8.850295452597902e-66,-9.659438760842106e-66,2.264008850925433e-221,1.0
plain-FBHF,2,1.0,2642,1.0,4.589512950954539e-66,1.0,-1.1146937825949395e-65,-5.378554104229682e-66,1.867807302013482e-221,1.0
plain-FBHF,2,1.0,2643,1.0,4.335829867915852e-66,1.0,-1.1663931878750984e-65,-8.182529873792583e-67,1.5409410241611226e-221,1.0
plain-FBHF,2,1.0,2644,1.0,4.096168993182869e-66,1.0,-1.0521488769186729e-65,3.364359161137545e-66,1.2712763449329263e-221,1.0
plain-FBHF,2,1.0,2645,1.0,3.8697552560515724e-66,1.0,-8.055080688563214e-66,6.63474623311355e-66,1.0488029845696641e-221,1.0
plain-FBHF,2,1.0,2646,1.0,3.655856427471918e-66,1.0,-4.7461721226244777e-66,8.641268060554266e-66,8.652624622699729e-222,1.0
plain-FBHF,2,1.0,2647,1.0,3.4537807519963783e-66,1.0,-1.1403222164089866e-66,9.243872966054935e-66,7.138415313727276e-222,1.0
plain-FBHF,2,1.0,2648,1.0,3.2628747106213576e-66,1.0,2.234722793220341e-66,8.51061130345635e-66,5.889192633825003e-222,1.0
plain-FBHF,2,1.0,2649,1.0,3.0825209072864675e-66,1.0,4.939683207260571e-66,6.685908441155828e-66,4.858583922905627e-222,1.0
plain-FBHF,2,1.0,2650,1.0,2.912136072196504e-66,1.0,6.674639968775691e-66,4.1379955345730396e-66,4.008331736397142e-222,1.0
plain-FBHF,2,1.0,2651,1.0,2.751169175508843e-66,1.0,7.305295009701233e-66,1.2949670925163504e-66,3.306873682527642e-222,1.0
plain-FBHF,2,1.0,2652,1.0,2.5990996452858306e-66,1.0,6.863634853393554e-66,-1.420519629712334e-66,2.7281707880853048e-222,1.0
plain-FBHF,2,1.0,2653,1.0,2.45543568394899e-66,1.0,5.525657713453528e-66,-3.648778173760317e-66,2.2507409001703764e-222,1.0
plain-FBHF,2,1.0,2654,1.0,2.319712677790388e-66,1.0,3.57169228273936e-66,-5.135783047183414e-66,1.8568612426405606e-222,1.0
plain-FBHF,2,1.0,2655,1.0,2.191491694397498e-66,1.0,1.3366359115895937e-66,-5.756741922862222e-66,1.5319105251784623e-222,1.0
plain-FBHF,2,1.0,2656,1.0,2.0703580631321573e-66,1.0,-8.419616605819089e-67,-5.519363606367958e-66,1.2638261832722314e-222,1.0
plain-FBHF,2,1.0,2657,1.0,1.9559200340728567e-66,1.0,-2.67059861938941e-66,-4.5485549833842146e-66,1.0426566011995908e-222,1.0
plain-FBHF,2,1.0,2658,1.0,1.8478075110833445e-66,1.0,-3.935444532698682e-66,-3.056647481133355e-66,8.601916959896625e-223,1.0
plain-FBHF,2,1.0,2659,1.0,1.7456708549102374e-66,1.0,-4.523179195839767e-66,-1.3048025782499806e-66,7.096581491914715e-223,1.0
plain-FBHF,2,1.0,2660,1.0,1.6491797524388297e-66,1.0,-4.425770646736889e-66,4.381484561295605e-67,5.85467973082964e-223,1.0
plain-FBHF,2,1.0,2661,1.0,1.5580221484502304e-66,1.0,-3.730261782866274e-66,1.9334949966116007e-66,4.830110777934453e-223,1.0
plain-FBHF,2,1.0,2662,1.0,1.471903236425108e-66,1.0,-2.596581465651095e-66,3.0022334835298757e-66,3.984841391795924e-223,1.0
plain-FBHF,2,1.0,2663,1.0,1.3905445051302584e-66,1.0,-1.2277185168733795e-66,3.5432633947753495e-66,3.287494148231637e-223,1.0
plain-FBHF,2,1.0,2664,1.0,1.313682837904637e-66,1.0,1.6281918961498168e-67,3.538915109821052e-66,2.7121826722911008e-223,1.0
plain-FBHF,2,1.0,2665,1.0,1.241069661731913e-66,1.0,1.3814941273245147e-66,3.0484112925027293e-66,2.237550704640158e-223,1.0
plain-FBHF,2,1.0,2666,1.0,1.1724701433476247e-66,1.0,2.2792050491032167e-66,2.1914579646075647e-66,1.8459793313281307e-223,1.0
plain-FBHF,2,1.0,2667,1.0,1.1076624297811179e-66,1.0,2.76701271820072e-66,1.1252825967570125e-66,1.5229329483457078e-223,1.0
plain-FBHF,2,1.0,2668,1.0,1.0464369308761513e-66,1.0,2.821902569086086e-66,1.898102728402644e-68,1.2564196823852089e-223,1.0
plain-FBHF,2,1.0,2669,1.0,9.885956414698338e-67,1.0,2.48286286392245e-66,-9.710100477383969e-67,1.0365462379677974e-223,1.0
plain-FBHF,2,1.0,2670,1.0,9.33951501037783e-67,1.0,1.838858646383511e-66,-1.7210633192633007e-66,8.551506463234328e-224,1.0
plain-FBHF,2,1.0,2671,1.0,8.823277887345859e-67,1.0,1.0112263004593757e-66,-2.1538335888877752e-66,7.054992832168321e-224,1.0
plain-FBHF,2,1.0,2672,1.0,8.335575518731028e-67,1.0,1.3350932254238086e-67,-2.2439181794098042e-66,5.820369086538865e-224,1.0
plain-FBHF,2,1.0,2673,1.0,7.874830659942973e-67,1.0,-6.682169322624922e-67,-2.0157664653219363e-66,4.8018044963945635e-224,1.0
plain-FBHF,2,1.0,2674,1.0,7.439553247814433e-67,1.0,-1.2918786209230144e-66,-1.5349591470281268e-66,3.961488709525515e-224,1.0
plain-FBHF,2,1.0,2675,1.0,7.028335581690728e-67,1.0,-1.6708591913197896e-66,-8.947691341941263e-67,3.26822818535855e-224,1.0
plain-FBHF,2,1.0,2676,1.0,6.639847770882181e-67,1.0,-1.7793481373510594e-66,-2.0035919829341957e-67,2.696288252920804e-224,1.0
plain-FBHF,2,1.0,2677,1.0,6.272833433756359e-67,1.0,-1.6315037099282515e-66,4.469566515703951e-67,2.224437808659663e-224,1.0
plain-FBHF,2,1.0,2678,1.0,5.9261056345609134e-67,1.0,-1.2752096774124025e-66,9.632307602279097e-67,1.835161192144222e-224,1.0
plain-FBHF,2,1.0,2679,1.0,5.598543044836512e-67,1.0,-7.818657258496148e-67,1.2915583791943315e-66,1.5140079835189831e-224,1.0
plain-FBHF,2,1.0,2680,1.0,5.289086317005831e-67,1.0,-2.3404174171502102e-67,1.406995481790391e-66,1.2490565864031612e-224,1.0
plain-FBHF,2,1.0,2681,1.0,4.9967346584106193e-67,1.0,2.870767902717059e-67,1.3165531448713255e-66,1.030471683782608e-224,1.0
plain-FBHF,2,1.0,2682,1.0,4.7205425947171853e-67,1.0,7.12703484168386e-67,1.0547985080294909e-66,8.501391391206516e-225,1.0
plain-FBHF,2,1.0,2683,1.0,4.459616912223091e-67,1.0,9.945767851680805e-67,6.761394713369432e-67,7.013647897745376e-225,1.0
plain-FBHF,2,1.0,2684,1.0,4.213113769176305e-67,1.0,1.1093899439529209e-66,2.4521051128933955e-67,5.786259515639936e-225,1.0
plain-FBHF,2,1.0,2685,1.0,3.98023596676481e-67,1.0,1.059313354769957e-66,-1.7311425672712686e-67,4.7736641004029475e-225,1.0
plain-FBHF,2,1.0,2686,1.0,3.760230370950909e-67,1.0,8.689574789561429e-67,-5.2266743444753867e-67,3.938272882832432e-225,1.0
plain-FBHF,2,1.0,2687,1.0,3.5523854768123856e-67,1.0,5.795765857273769e-67,-7.62775791362365e-67,3.2490751283367563e-225,1.0
plain-FBHF,2,1.0,2688,1.0,3.3560291075135054e-67,1.0,2.4160692699894548e-67,-8.721875619250572e-67,2.680486980877824e-225,1.0
plain-FBHF,2,1.0,2689,1.0,3.170526240464284e-67,1.0,-9.325556823219535e-68,-8.499070100388686e-67,2.2114017592242048e-225,1.0
plain-FBHF,2,1.0,2690,1.0,2.9952769536377255e-67,1.0,-3.792992146373554e-67,-7.131539524278388e-67,1.824406451359969e-225,1.0
