data,blur,noise,method,image_index,rel_primal_error_K,oracle_K
real,train,low,plain-FBHF,0,0.0009237064514309168,4000
real,train,low,plain-FBHF,1,0.0006211190484464169,4000
real,train,low,plain-FBHF,2,0.0003828380140475929,4000
real,train,low,plain-FBHF,3,0.0005444096168503165,4000
real,train,low,plain-FBHF,4,9.715245687402785e-05,4000
real,train,low,plain-FBHF,5,0.0020203206222504377,4000
real,train,low,plain-FBHF,6,0.0003011874505318701,4000
real,train,low,plain-FBHF,7,0.002698190975934267,4000
real,train,low,plain-FBHF,8,0.00015457469271495938,4000
real,train,low,plain-FBHF,9,0.0007156553911045194,4000
real,train,low,plain-FBHF,10,0.000690778368152678,4000
real,train,low,plain-FBHF,11,0.001220048638060689,4000
real,train,low,plain-FBHF,12,0.0003680872905533761,4000
real,train,low,plain-FBHF,13,0.001065002754330635,4000
real,train,low,plain-FBHF,14,0.00028484256472438574,4000
real,train,low,plain-FBHF,15,0.000588078226428479,4000
real,train,low,plain-FBHF,16,0.0012996005825698376,4000
real,train,low,plain-FBHF,17,9.578563185641542e-05,4000
real,train,low,plain-FBHF,18,0.0012421458959579468,4000
real,train,low,plain-FBHF,19,0.004505799151957035,4000
real,train,low,plain-FBHF,20,0.00014476598880719393,4000
real,train,low,plain-FBHF,21,0.003803299041464925,4000
real,train,low,plain-FBHF,22,0.0004588495648931712,4000
real,train,low,plain-FBHF,23,0.0001166259462479502,4000
real,train,low,plain-FBHF,24,0.0010477654868736863,4000
real,train,low,plain-FBHF,25,0.0011588821653276682,4000
real,train,low,plain-FBHF,26,0.003988470882177353,4000
real,train,low,plain-FBHF,27,0.00030357128707692027,4000
real,train,low,plain-FBHF,28,0.00044530542800202966,4000
real,train,low,plain-FBHF,29,0.0008453558548353612,4000
real,train,low,plain-FBHF,30,0.0003751393232960254,4000
real,train,low,plain-FBHF,31,0.00017809376004152,4000
real,train,low,plain-FBHF,32,0.0009194393060170114,4000
real,train,low,plain-FBHF,33,0.0005150974611751735,4000
real,train,low,plain-FBHF,34,0.0014747148379683495,4000
real,train,low,plain-FBHF,35,0.00011148464545840397,4000
real,train,low,plain-FBHF,36,0.000308787653921172,4000
real,train,low,plain-FBHF,37,0.0005475943326018751,4000
real,train,low,plain-FBHF,38,0.00011850998998852447,4000
real,train,low,plain-FBHF,39,0.0002404008264420554,4000
real,train,low,plain-FBHF,40,0.00023741470067761838,4000
real,train,low,plain-FBHF,41,0.0003504540945868939,4000
real,train,low,plain-FBHF,42,0.00591579033061862,4000
real,train,low,plain-FBHF,43,0.0010660093976184726,4000
real,train,low,plain-FBHF,44,0.0017425043042749166,4000
real,train,low,plain-FBHF,45,0.0006235274486243725,4000
real,train,low,plain-FBHF,46,0.004242901690304279,4000
real,train,low,plain-FBHF,47,0.00020005126134492457,4000
real,train,low,plain-FBHF,48,0.0010623050620779395,4000
real,train,low,plain-FBHF,49,0.00036571521195583045,4000
real,train,low,plain-FBHF,50,0.0012611071579158306,4000
real,train,low,plain-FBHF,51,0.001973931910470128,4000
real,train,low,plain-FBHF,52,0.0031563383527100086,4000
real,train,low,plain-FBHF,53,0.0008411894668824971,4000
real,train,low,plain-FBHF,54,0.0009138195891864598,4000
real,train,low,plain-FBHF,55,0.0002582514425739646,4000
real,train,low,plain-FBHF,56,0.0011039177188649774,4000
real,train,low,plain-FBHF,57,0.0032948548905551434,4000
real,train,low,plain-FBHF,58,0.0002669798268470913,4000
real,train,low,plain-FBHF,59,0.00018927230848930776,4000
real,train,low,plain-FBHF,60,0.00026637804694473743,4000
real,train,low,plain-FBHF,61,0.0001225892046932131,4000
real,train,low,plain-FBHF,62,0.0017767861718311906,4000
real,train,low,plain-FBHF,63,9.028663771459833e-05,4000
real,train,low,line-search-FBHF,0,0.0008723352802917361,4526
real,train,low,line-search-FBHF,1,0.0005802143714390695,4526
real,train,low,line-search-FBHF,2,0.00041024634265340865,4526
real,train,low,line-search-FBHF,3,0.0005486485897563398,4526
real,train,low,line-search-FBHF,4,9.374690125696361e-05,4526
real,train,low,line-search-FBHF,5,0.001993016805499792,4526
real,train,low,line-search-FBHF,6,7.484311208827421e-05,4526
real,train,low,line-search-FBHF,7,0.0026666398625820875,4526
real,train,low,line-search-FBHF,8,0.00010292924707755446,4526
real,train,low,line-search-FBHF,9,0.0006829616031609476,4526
real,train,low,line-search-FBHF,10,0.000711962056811899,4526
real,train,low,line-search-FBHF,11,0.001248155371285975,4526
real,train,low,line-search-FBHF,12,0.0003222732921130955,4526
real,train,low,line-search-FBHF,13,0.0009892137022688985,4526
real,train,low,line-search-FBHF,14,7.528496644226834e-05,4526
real,train,low,line-search-FBHF,15,0.0005617383285425603,4526
real,train,low,line-search-FBHF,16,0.0012021248694509268,4526
real,train,low,line-search-FBHF,17,3.291168104624376e-05,4526
real,train,low,line-search-FBHF,18,0.0012732244795188308,4526
real,train,low,line-search-FBHF,19,0.004485014360398054,4526
real,train,low,line-search-FBHF,20,9.480840526521206e-05,4526
real,train,low,line-search-FBHF,21,0.0037570390850305557,4526
real,train,low,line-search-FBHF,22,0.0005708072567358613,4526
real,train,low,line-search-FBHF,23,3.928740989067592e-05,4526
real,train,low,line-search-FBHF,24,0.001005313009954989,4526
real,train,low,line-search-FBHF,25,0.0011604208266362548,4526
real,train,low,line-search-FBHF,26,0.00400195037946105,4526
real,train,low,line-search-FBHF,27,0.00013879981997888535,4526
real,train,low,line-search-FBHF,28,0.0002517242101021111,4526
real,train,low,line-search-FBHF,29,0.0006641980726271868,4526
real,train,low,line-search-FBHF,30,0.00036624824861064553,4526
real,train,low,line-search-FBHF,31,5.5544122005812824e-05,4526
real,train,low,line-search-FBHF,32,0.0008091724012047052,4526
real,train,low,line-search-FBHF,33,0.0005655572167597711,4526
real,train,low,line-search-FBHF,34,0.0014501666883006692,4526
real,train,low,line-search-FBHF,35,5.5135038564912975e-05,4526
real,train,low,line-search-FBHF,36,0.0001495231845183298,4526
real,train,low,line-search-FBHF,37,0.0004926061374135315,4526
real,train,low,line-search-FBHF,38,4.1162664274452254e-05,4526
real,train,low,line-search-FBHF,39,4.913311204290949e-05,4526
real,train,low,line-search-FBHF,40,0.000221404290641658,4526
real,train,low,line-search-FBHF,41,9.372459317091852e-05,4526
real,train,low,line-search-FBHF,42,0.005921334959566593,4526
real,train,low,line-search-FBHF,43,0.0010714817326515913,4526
real,train,low,line-search-FBHF,44,0.0016877460293471813,4526
real,train,low,line-search-FBHF,45,0.0006250842125155032,4526
real,train,low,line-search-FBHF,46,0.0042017423547804356,4526
real,train,low,line-search-FBHF,47,0.00017729733372107148,4526
real,train,low,line-search-FBHF,48,0.0010879593901336193,4526
real,train,low,line-search-FBHF,49,0.0003618907940108329,4526
real,train,low,line-search-FBHF,50,0.001305173384025693,4526
real,train,low,line-search-FBHF,51,0.001965457806363702,4526
real,train,low,line-search-FBHF,52,0.0030971383675932884,4526
real,train,low,line-search-FBHF,53,0.0008281436748802662,4526
real,train,low,line-search-FBHF,54,0.0009385367739014328,4526
real,train,low,line-search-FBHF,55,0.00011813006130978465,4526
real,train,low,line-search-FBHF,56,0.0010366457281634212,4526
real,train,low,line-search-FBHF,57,0.0032734093256294727,4526
real,train,low,line-search-FBHF,58,8.023108966881409e-05,4526
real,train,low,line-search-FBHF,59,0.00010521034710109234,4526
real,train,low,line-search-FBHF,60,7.512785668950528e-05,4526
real,train,low,line-search-FBHF,61,3.222651139367372e-05,4526
real,train,low,line-search-FBHF,62,0.0017473914194852114,4526
real,train,low,line-search-FBHF,63,8.06962707429193e-05,4526
real,train,low,fixed-precond,0,0.0002178285940317437,4000
real,train,low,fixed-precond,1,0.00025893733254633844,4000
real,train,low,fixed-precond,2,0.0001807570515666157,4000
real,train,low,fixed-precond,3,0.0001807953231036663,4000
real,train,low,fixed-precond,4,9.02319879969582e-05,4000
real,train,low,fixed-precond,5,0.0003246291307732463,4000
real,train,low,fixed-precond,6,0.0005091165076009929,4000
real,train,low,fixed-precond,7,0.0007017984171397984,4000
real,train,low,fixed-precond,8,0.000179218957782723,4000
real,train,low,fixed-precond,9,0.00020169785420875996,4000
real,train,low,fixed-precond,10,0.00023292083642445505,4000
real,train,low,fixed-precond,11,0.0002111967623932287,4000
real,train,low,fixed-precond,12,0.00024336429487448186,4000
real,train,low,fixed-precond,13,0.00028893581475131214,4000
real,train,low,fixed-precond,14,0.00044373577111400664,4000
real,train,low,fixed-precond,15,0.0002321473293704912,4000
real,train,low,fixed-precond,16,0.00035240696161054075,4000
real,train,low,fixed-precond,17,0.000161251678946428,4000
real,train,low,fixed-precond,18,0.00022716709645465016,4000
real,train,low,fixed-precond,19,0.0019465311197564006,4000
real,train,low,fixed-precond,20,0.0001654500956647098,4000
real,train,low,fixed-precond,21,0.0004641856939997524,4000
real,train,low,fixed-precond,22,0.0002349789283471182,4000
real,train,low,fixed-precond,23,0.00017454277258366346,4000
real,train,low,fixed-precond,24,0.00027942104497924447,4000
real,train,low,fixed-precond,25,0.00013043264334555715,4000
real,train,low,fixed-precond,26,0.0015509477816522121,4000
real,train,low,fixed-precond,27,0.00039558004937134683,4000
real,train,low,fixed-precond,28,0.0006884775357320905,4000
real,train,low,fixed-precond,29,0.0006621229113079607,4000
real,train,low,fixed-precond,30,0.00018322242249269038,4000
real,train,low,fixed-precond,31,0.0002593254903331399,4000
real,train,low,fixed-precond,32,0.0004997602663934231,4000
real,train,low,fixed-precond,33,0.0002886866859626025,4000
real,train,low,fixed-precond,34,0.00032763523631729186,4000
real,train,low,fixed-precond,35,0.0001400071632815525,4000
real,train,low,fixed-precond,36,0.000436529255239293,4000
real,train,low,fixed-precond,37,0.00035809216205962,4000
real,train,low,fixed-precond,38,0.00017239480803254992,4000
real,train,low,fixed-precond,39,0.0003362323041073978,4000
real,train,low,fixed-precond,40,9.40992686082609e-05,4000
real,train,low,fixed-precond,41,0.0004975211923010647,4000
real,train,low,fixed-precond,42,0.0016813427209854126,4000
real,train,low,fixed-precond,43,0.00016769111971370876,4000
real,train,low,fixed-precond,44,0.00022507684479933232,4000
real,train,low,fixed-precond,45,0.00029181173886172473,4000
real,train,low,fixed-precond,46,0.001343900803476572,4000
real,train,low,fixed-precond,47,0.00012800116383004934,4000
real,train,low,fixed-precond,48,0.00015827888273634017,4000
real,train,low,fixed-precond,49,0.00017072372429538518,4000
real,train,low,fixed-precond,50,0.0003681275702547282,4000
real,train,low,fixed-precond,51,0.00030196207808330655,4000
real,train,low,fixed-precond,52,0.00014031089085619897,4000
real,train,low,fixed-precond,53,0.00013773427053820342,4000
real,train,low,fixed-precond,54,0.0002042997075477615,4000
real,train,low,fixed-precond,55,0.0004341129388194531,4000
real,train,low,fixed-precond,56,0.00016773988318163902,4000
real,train,low,fixed-precond,57,0.0002738078765105456,4000
real,train,low,fixed-precond,58,0.00045830997987650335,4000
real,train,low,fixed-precond,59,0.00020169242634437978,4000
real,train,low,fixed-precond,60,0.0004560891829896718,4000
real,train,low,fixed-precond,61,0.0001847670500865206,4000
real,train,low,fixed-precond,62,0.0008016017382033169,4000
real,train,low,fixed-precond,63,0.0001013268920360133,4000
real,train,low,learned-warped-bv,0,0.00017274725541938096,4000
real,train,low,learned-warped-bv,1,0.00013814953854307532,4000
real,train,low,learned-warped-bv,2,0.00017787601973395795,4000
real,train,low,learned-warped-bv,3,0.00014284356439020485,4000
real,train,low,learned-warped-bv,4,5.146616240381263e-05,4000
real,train,low,learned-warped-bv,5,0.00026426787371747196,4000
real,train,low,learned-warped-bv,6,0.00025060278130695224,4000
real,train,low,learned-warped-bv,7,0.0004671426140703261,4000
real,train,low,learned-warped-bv,8,9.983799100155011e-05,4000
real,train,low,learned-warped-bv,9,0.0001042979711201042,4000
real,train,low,learned-warped-bv,10,0.00017161323921754956,4000
real,train,low,learned-warped-bv,11,0.00018274072499480098,4000
real,train,low,learned-warped-bv,12,0.00014501807163469493,4000
real,train,low,learned-warped-bv,13,0.00023740145843476057,4000
real,train,low,learned-warped-bv,14,0.00023306423099711537,4000
real,train,low,learned-warped-bv,15,0.00020595239766407758,4000
real,train,low,learned-warped-bv,16,0.00027463288279250264,4000
real,train,low,learned-warped-bv,17,7.302780431928113e-05,4000
real,train,low,learned-warped-bv,18,0.00013632717309519649,4000
real,train,low,learned-warped-bv,19,0.0017891299212351441,4000
real,train,low,learned-warped-bv,20,8.75541809364222e-05,4000
real,train,low,learned-warped-bv,21,0.0007825723150745034,4000
real,train,low,learned-warped-bv,22,0.00013281367137096822,4000
real,train,low,learned-warped-bv,23,9.11835886654444e-05,4000
real,train,low,learned-warped-bv,24,0.00013782817404717207,4000
real,train,low,learned-warped-bv,25,0.00011528369213920087,4000
real,train,low,learned-warped-bv,26,0.0013672478962689638,4000
real,train,low,learned-warped-bv,27,0.00021338602527976036,4000
real,train,low,learned-warped-bv,28,0.0002712125133257359,4000
real,train,low,learned-warped-bv,29,0.00036983026075176895,4000
real,train,low,learned-warped-bv,30,0.0001045025055645965,4000
real,train,low,learned-warped-bv,31,0.00014204243780113757,4000
real,train,low,learned-warped-bv,32,0.00044898269698023796,4000
real,train,low,learned-warped-bv,33,0.00021705312246922404,4000
real,train,low,learned-warped-bv,34,0.00041325032361783087,4000
real,train,low,learned-warped-bv,35,8.190847438527271e-05,4000
real,train,low,learned-warped-bv,36,0.00023577187675982714,4000
real,train,low,learned-warped-bv,37,0.00016767998749855906,4000
real,train,low,learned-warped-bv,38,9.060942829819396e-05,4000
real,train,low,learned-warped-bv,39,0.00019712340144906193,4000
real,train,low,learned-warped-bv,40,7.555762567790225e-05,4000
real,train,low,learned-warped-bv,41,0.00028876637225039303,4000
real,train,low,learned-warped-bv,42,0.0012599184410646558,4000
real,train,low,learned-warped-bv,43,0.00010728137567639351,4000
real,train,low,learned-warped-bv,44,0.00013755228428635746,4000
real,train,low,learned-warped-bv,45,0.00017913142801262438,4000
real,train,low,learned-warped-bv,46,0.0009752775076776743,4000
real,train,low,learned-warped-bv,47,7.055817695800215e-05,4000
real,train,low,learned-warped-bv,48,0.00014894084597472101,4000
real,train,low,learned-warped-bv,49,0.00012335067731328309,4000
real,train,low,learned-warped-bv,50,0.0002247241500299424,4000
real,train,low,learned-warped-bv,51,0.0002681167679838836,4000
real,train,low,learned-warped-bv,52,7.706941687501967e-05,4000
real,train,low,learned-warped-bv,53,0.00014554375957231969,4000
real,train,low,learned-warped-bv,54,0.00027081702137365937,4000
real,train,low,learned-warped-bv,55,0.0002021954715019092,4000
real,train,low,learned-warped-bv,56,0.00016246085579041392,4000
real,train,low,learned-warped-bv,57,0.000366515654604882,4000
real,train,low,learned-warped-bv,58,0.0002250693505629897,4000
real,train,low,learned-warped-bv,59,0.00012111938849557191,4000
real,train,low,learned-warped-bv,60,0.00021005100279580802,4000
real,train,low,learned-warped-bv,61,9.971337567549199e-05,4000
real,train,low,learned-warped-bv,62,0.0008129783091135323,4000
real,train,low,learned-warped-bv,63,6.314050551736727e-05,4000
real,train,low,Condat-Vu/PDHG,0,0.00010189985914621502,3999
real,train,low,Condat-Vu/PDHG,1,8.871669706422836e-05,3999
real,train,low,Condat-Vu/PDHG,2,0.0001455282181268558,3999
real,train,low,Condat-Vu/PDHG,3,0.00010623494017636403,3999
real,train,low,Condat-Vu/PDHG,4,3.440100408624858e-05,3999
real,train,low,Condat-Vu/PDHG,5,0.00019676206284202635,3999
real,train,low,Condat-Vu/PDHG,6,0.0001581160322530195,3999
real,train,low,Condat-Vu/PDHG,7,0.000534079154022038,3999
real,train,low,Condat-Vu/PDHG,8,6.532332190545276e-05,3999
real,train,low,Condat-Vu/PDHG,9,6.919203588040546e-05,3999
real,train,low,Condat-Vu/PDHG,10,8.835530024953187e-05,3999
real,train,low,Condat-Vu/PDHG,11,0.00020540697732940316,3999
real,train,low,Condat-Vu/PDHG,12,0.00010204280988546088,3999
real,train,low,Condat-Vu/PDHG,13,0.00016889670223463327,3999
real,train,low,Condat-Vu/PDHG,14,0.00013021296763326973,3999
real,train,low,Condat-Vu/PDHG,15,0.00013462547212839127,3999
real,train,low,Condat-Vu/PDHG,16,0.00023226196935866028,3999
real,train,low,Condat-Vu/PDHG,17,4.429442196851596e-05,3999
real,train,low,Condat-Vu/PDHG,18,0.0001009118277579546,3999
real,train,low,Condat-Vu/PDHG,19,0.0020312932319939137,3999
real,train,low,Condat-Vu/PDHG,20,5.7090695918304846e-05,3999
real,train,low,Condat-Vu/PDHG,21,0.0007284959428943694,3999
real,train,low,Condat-Vu/PDHG,22,7.761465531075373e-05,3999
real,train,low,Condat-Vu/PDHG,23,5.971647988189943e-05,3999
real,train,low,Condat-Vu/PDHG,24,9.047528146766126e-05,3999
real,train,low,Condat-Vu/PDHG,25,0.0001151471515186131,3999
real,train,low,Condat-Vu/PDHG,26,0.0017287508817389607,3999
real,train,low,Condat-Vu/PDHG,27,0.00013753025268670171,3999
real,train,low,Condat-Vu/PDHG,28,0.00014556298265233636,3999
real,train,low,Condat-Vu/PDHG,29,0.00019625267304945737,3999
real,train,low,Condat-Vu/PDHG,30,6.675434269709513e-05,3999
real,train,low,Condat-Vu/PDHG,31,9.307269647251815e-05,3999
real,train,low,Condat-Vu/PDHG,32,0.0003507565415930003,3999
real,train,low,Condat-Vu/PDHG,33,0.00013673996727447957,3999
real,train,low,Condat-Vu/PDHG,34,0.0003576196904759854,3999
real,train,low,Condat-Vu/PDHG,35,5.3368905355455354e-05,3999
real,train,low,Condat-Vu/PDHG,36,0.0001565231359563768,3999
real,train,low,Condat-Vu/PDHG,37,9.067347855307162e-05,3999
real,train,low,Condat-Vu/PDHG,38,5.8079473092220724e-05,3999
real,train,low,Condat-Vu/PDHG,39,0.00011618014832492918,3999
real,train,low,Condat-Vu/PDHG,40,4.5153501559980214e-05,3999
real,train,low,Condat-Vu/PDHG,41,0.00018809159519150853,3999
real,train,low,Condat-Vu/PDHG,42,0.0022597992792725563,3999
real,train,low,Condat-Vu/PDHG,43,0.00011218727013329044,3999
real,train,low,Condat-Vu/PDHG,44,0.00010342985478928313,3999
real,train,low,Condat-Vu/PDHG,45,0.00020466209389269352,3999
real,train,low,Condat-Vu/PDHG,46,0.0012840498238801956,3999
real,train,low,Condat-Vu/PDHG,47,4.8749825509730726e-05,3999
real,train,low,Condat-Vu/PDHG,48,0.00012692593736574054,3999
real,train,low,Condat-Vu/PDHG,49,0.00010057164035970345,3999
real,train,low,Condat-Vu/PDHG,50,0.00017333959112875164,3999
real,train,low,Condat-Vu/PDHG,51,0.000282496795989573,3999
real,train,low,Condat-Vu/PDHG,52,7.272861694218591e-05,3999
real,train,low,Condat-Vu/PDHG,53,0.0001070696089300327,3999
real,train,low,Condat-Vu/PDHG,54,0.00023049461015034467,3999
real,train,low,Condat-Vu/PDHG,55,0.00011140230344608426,3999
real,train,low,Condat-Vu/PDHG,56,0.0001731031807139516,3999
real,train,low,Condat-Vu/PDHG,57,0.0002582282468210906,3999
real,train,low,Condat-Vu/PDHG,58,0.00010194428614340723,3999
real,train,low,Condat-Vu/PDHG,59,8.460287062916905e-05,3999
real,train,low,Condat-Vu/PDHG,60,0.00011733939027180895,3999
real,train,low,Condat-Vu/PDHG,61,6.764973659301177e-05,3999
real,train,low,Condat-Vu/PDHG,62,0.0007801768952049315,3999
real,train,low,Condat-Vu/PDHG,63,4.3148931581526995e-05,3999
real,train,high,plain-FBHF,0,0.0005741970962844789,4000
real,train,high,plain-FBHF,1,0.0006457488052546978,4000
real,train,high,plain-FBHF,2,0.00013631879119202495,4000
real,train,high,plain-FBHF,3,0.0004943396779708564,4000
real,train,high,plain-FBHF,4,6.236600165721029e-05,4000
real,train,high,plain-FBHF,5,0.0009096184512600303,4000
real,train,high,plain-FBHF,6,0.0002247561060357839,4000
real,train,high,plain-FBHF,7,0.0018788592424243689,4000
real,train,high,plain-FBHF,8,0.00027668007533065975,4000
real,train,high,plain-FBHF,9,0.00033826028811745346,4000
real,train,high,plain-FBHF,10,0.00014712750271428376,4000
real,train,high,plain-FBHF,11,0.0006253322935663164,4000
real,train,high,plain-FBHF,12,0.00046449032379314303,4000
real,train,high,plain-FBHF,13,0.0003687893913593143,4000
real,train,high,plain-FBHF,14,0.00022316609101835638,4000
real,train,high,plain-FBHF,15,0.00011928588355658576,4000
real,train,high,plain-FBHF,16,0.0012692989548668265,4000
real,train,high,plain-FBHF,17,0.00011436155182309449,4000
real,train,high,plain-FBHF,18,0.0004371905524749309,4000
real,train,high,plain-FBHF,19,0.005146071780472994,4000
real,train,high,plain-FBHF,20,0.00016024371143430471,4000
real,train,high,plain-FBHF,21,0.0016263107536360621,4000
real,train,high,plain-FBHF,22,0.0002953027142211795,4000
real,train,high,plain-FBHF,23,0.00018806189473252743,4000
real,train,high,plain-FBHF,24,0.0011908462038263679,4000
real,train,high,plain-FBHF,25,0.0004220027767587453,4000
real,train,high,plain-FBHF,26,0.002817180473357439,4000
real,train,high,plain-FBHF,27,0.0003954733838327229,4000
real,train,high,plain-FBHF,28,0.0003763529530260712,4000
real,train,high,plain-FBHF,29,0.0007628174498677254,4000
real,train,high,plain-FBHF,30,0.0014159295242279768,4000
real,train,high,plain-FBHF,31,0.0001375928841298446,4000
real,train,high,plain-FBHF,32,0.00014781171921640635,4000
real,train,high,plain-FBHF,33,0.0003496440767776221,4000
real,train,high,plain-FBHF,34,0.0011372595326974988,4000
real,train,high,plain-FBHF,35,9.220257925335318e-05,4000
real,train,high,plain-FBHF,36,0.00031413708347827196,4000
real,train,high,plain-FBHF,37,0.00020225592015776783,4000
real,train,high,plain-FBHF,38,0.0008283494389615953,4000
real,train,high,plain-FBHF,39,0.00014397581981029361,4000
real,train,high,plain-FBHF,40,0.00016733088705223054,4000
real,train,high,plain-FBHF,41,0.0002799074864014983,4000
real,train,high,plain-FBHF,42,0.006776575930416584,4000
real,train,high,plain-FBHF,43,0.00015887436165940017,4000
real,train,high,plain-FBHF,44,0.0013164991978555918,4000
real,train,high,plain-FBHF,45,0.0014892683830112219,4000
real,train,high,plain-FBHF,46,0.003523048246279359,4000
real,train,high,plain-FBHF,47,9.629119449527934e-05,4000
real,train,high,plain-FBHF,48,0.0007016914896667004,4000
real,train,high,plain-FBHF,49,0.00010245366866001859,4000
real,train,high,plain-FBHF,50,0.000513073115143925,4000
real,train,high,plain-FBHF,51,0.002260222565382719,4000
real,train,high,plain-FBHF,52,0.002864288166165352,4000
real,train,high,plain-FBHF,53,0.00021315600315574557,4000
real,train,high,plain-FBHF,54,0.0004990445449948311,4000
real,train,high,plain-FBHF,55,0.0006287476280704141,4000
real,train,high,plain-FBHF,56,0.0008767714607529342,4000
real,train,high,plain-FBHF,57,0.003014309098944068,4000
real,train,high,plain-FBHF,58,0.0002118367119692266,4000
real,train,high,plain-FBHF,59,0.00018403497233521193,4000
real,train,high,plain-FBHF,60,0.00028544224915094674,4000
real,train,high,plain-FBHF,61,9.336535003967583e-05,4000
real,train,high,plain-FBHF,62,0.0015737558715045452,4000
real,train,high,plain-FBHF,63,7.176673534559086e-05,4000
real,train,high,line-search-FBHF,0,0.0005644558696076274,4526
real,train,high,line-search-FBHF,1,0.0006153341964818537,4526
real,train,high,line-search-FBHF,2,0.00012408259499352425,4526
real,train,high,line-search-FBHF,3,0.0004944672109559178,4526
real,train,high,line-search-FBHF,4,2.395428964518942e-05,4526
real,train,high,line-search-FBHF,5,0.001039910945110023,4526
real,train,high,line-search-FBHF,6,6.339843821479008e-05,4526
real,train,high,line-search-FBHF,7,0.001767100882716477,4526
real,train,high,line-search-FBHF,8,0.0002597550628706813,4526
real,train,high,line-search-FBHF,9,0.0002984189195558429,4526
real,train,high,line-search-FBHF,10,9.839425911195576e-05,4526
real,train,high,line-search-FBHF,11,0.0004935272736474872,4526
real,train,high,line-search-FBHF,12,0.000442254327936098,4526
real,train,high,line-search-FBHF,13,0.0002716196468099952,4526
real,train,high,line-search-FBHF,14,6.188110273797065e-05,4526
real,train,high,line-search-FBHF,15,0.0001106629497371614,4526
real,train,high,line-search-FBHF,16,0.0011516769882291555,4526
real,train,high,line-search-FBHF,17,3.2202959118876606e-05,4526
real,train,high,line-search-FBHF,18,0.00031879445305094123,4526
real,train,high,line-search-FBHF,19,0.005097860470414162,4526
real,train,high,line-search-FBHF,20,0.00012048970529576764,4526
real,train,high,line-search-FBHF,21,0.0015213154256343842,4526
real,train,high,line-search-FBHF,22,0.0001599877723492682,4526
real,train,high,line-search-FBHF,23,0.00017406984989065677,4526
real,train,high,line-search-FBHF,24,0.0011078164679929614,4526
real,train,high,line-search-FBHF,25,0.0004709910717792809,4526
real,train,high,line-search-FBHF,26,0.002816629596054554,4526
real,train,high,line-search-FBHF,27,0.00045321215293370187,4526
real,train,high,line-search-FBHF,28,0.0002265218208776787,4526
real,train,high,line-search-FBHF,29,0.0005864902050234377,4526
real,train,high,line-search-FBHF,30,0.0014430297305807471,4526
real,train,high,line-search-FBHF,31,4.7451656428165734e-05,4526
real,train,high,line-search-FBHF,32,8.372846787096933e-05,4526
real,train,high,line-search-FBHF,33,0.0003398636181373149,4526
real,train,high,line-search-FBHF,34,0.00117620755918324,4526
real,train,high,line-search-FBHF,35,5.5043423344613984e-05,4526
real,train,high,line-search-FBHF,36,0.00013354493421502411,4526
real,train,high,line-search-FBHF,37,0.00010846071381820366,4526
real,train,high,line-search-FBHF,38,0.0008473523776046932,4526
real,train,high,line-search-FBHF,39,2.3288579541258514e-05,4526
real,train,high,line-search-FBHF,40,0.00014069676399230957,4526
real,train,high,line-search-FBHF,41,9.72932975855656e-05,4526
real,train,high,line-search-FBHF,42,0.006777999456971884,4526
real,train,high,line-search-FBHF,43,0.00013323259190656245,4526
real,train,high,line-search-FBHF,44,0.0012377905659377575,4526
real,train,high,line-search-FBHF,45,0.0013717969413846731,4526
real,train,high,line-search-FBHF,46,0.00347907654941082,4526
real,train,high,line-search-FBHF,47,3.676775304484181e-05,4526
real,train,high,line-search-FBHF,48,0.0004687685868702829,4526
real,train,high,line-search-FBHF,49,8.610710210632533e-05,4526
real,train,high,line-search-FBHF,50,0.0006571639096364379,4526
real,train,high,line-search-FBHF,51,0.002088076900690794,4526
real,train,high,line-search-FBHF,52,0.0027652927674353123,4526
real,train,high,line-search-FBHF,53,0.0002120478602591902,4526
real,train,high,line-search-FBHF,54,0.0006159988115541637,4526
real,train,high,line-search-FBHF,55,0.0005349084967747331,4526
real,train,high,line-search-FBHF,56,0.0007986907730810344,4526
real,train,high,line-search-FBHF,57,0.0028393196407705545,4526
real,train,high,line-search-FBHF,58,4.72364408778958e-05,4526
real,train,high,line-search-FBHF,59,0.0003653601452242583,4526
real,train,high,line-search-FBHF,60,0.00018785156134981662,4526
real,train,high,line-search-FBHF,61,2.252596641483251e-05,4526
real,train,high,line-search-FBHF,62,0.0015900335274636745,4526
real,train,high,line-search-FBHF,63,2.3157950636232272e-05,4526
real,train,high,fixed-precond,0,0.00020252185640856624,4000
real,train,high,fixed-precond,1,0.00026355907903052866,4000
real,train,high,fixed-precond,2,0.00013551411393564194,4000
real,train,high,fixed-precond,3,0.00020311672415118665,4000
real,train,high,fixed-precond,4,9.212033910444006e-05,4000
real,train,high,fixed-precond,5,0.00019973469898104668,4000
real,train,high,fixed-precond,6,0.000338238722179085,4000
real,train,high,fixed-precond,7,0.00026921139215119183,4000
real,train,high,fixed-precond,8,0.00015103828627616167,4000
real,train,high,fixed-precond,9,0.0001899156632134691,4000
real,train,high,fixed-precond,10,0.0001570736785652116,4000
real,train,high,fixed-precond,11,0.0001567691215313971,4000
real,train,high,fixed-precond,12,0.00027608394157141447,4000
real,train,high,fixed-precond,13,0.00017723299970384687,4000
real,train,high,fixed-precond,14,0.0003573198919184506,4000
real,train,high,fixed-precond,15,7.695399835938588e-05,4000
real,train,high,fixed-precond,16,0.00046576341264881194,4000
