data,blur,noise,image_index,ref_self_gap_50k_100k,old_fbhf4000_gap_to_ref,last_pdhg_rel_step,fixed_minus_learned_absdiff,fixed_better_than_learned,learned_better_than_fixed,cv_better_than_learned,ref_steps,ref_time_s
real,0.75,high,1,4.647887692499353e-07,1.6446250810986385e-05,1.1020733126088089e-07,6.75496703479439e-05,0,1,1,100000,78.55700474977493
real,0.75,high,2,3.898889531228633e-07,9.616563147574198e-06,1.28347025452058e-07,3.911697422154248e-05,0,1,1,100000,78.55700474977493
real,0.75,high,3,3.036678322132502e-07,1.1010133675881661e-05,9.828657709931576e-08,2.6609333872329444e-05,0,1,1,100000,78.55700474977493
real,0.75,high,4,5.316605324878765e-07,9.83120480668731e-06,8.440818533017591e-08,2.6814028387889266e-05,0,1,1,100000,78.55700474977493
real,0.75,high,5,2.371138663193051e-07,1.1957878996327054e-05,8.751889168934213e-08,3.95108581869863e-05,0,1,1,100000,78.55700474977493
real,0.75,high,6,1.250550440090592e-06,2.9210965294623747e-05,6.901652227497834e-08,0.00013438399764709175,0,1,1,100000,78.55700474977493
real,0.75,high,7,4.808982225767977e-07,1.637144487176556e-05,1.1422023504792378e-07,3.95269671571441e-05,0,1,1,100000,78.55700474977493
real,0.75,high,8,5.261811111267889e-07,9.304865670856088e-06,8.289894992685731e-08,2.7670106646837667e-05,0,1,1,100000,78.55700474977493
real,0.75,high,9,3.8068887420195097e-07,1.2946799870405812e-05,7.922627531797843e-08,3.2406795071437955e-05,0,1,1,100000,78.55700474977493
real,0.75,high,10,5.311255790729774e-07,1.4316075976239517e-05,9.923877541950787e-08,4.120872472412884e-05,0,1,1,100000,78.55700474977493
real,0.75,high,11,2.1296547458860005e-07,7.537776582466904e-06,1.1421012402479391e-07,2.2721222194377333e-05,0,1,1,100000,78.55700474977493
real,0.75,high,12,4.78226468203502e-07,1.2977138794667553e-05,9.576451986959e-08,3.6427252780413255e-05,0,1,1,100000,78.55700474977493
real,0.75,high,13,2.213220824387463e-07,9.516744285065215e-06,7.919522460042572e-08,2.495738590369001e-05,0,1,1,100000,78.55700474977493
real,0.75,high,14,9.560451417200966e-07,2.7271820727037266e-05,8.134649931434978e-08,0.0001055465909303166,0,1,1,100000,78.55700474977493
real,0.75,high,15,3.3907616625583614e-07,8.975493074103724e-06,8.447412369605445e-08,2.867553848773241e-05,0,1,1,100000,78.55700474977493
real,0.75,high,16,5.390980959418812e-07,1.1991663086519111e-05,1.3202718207594444e-07,2.964793748105876e-05,0,1,1,100000,78.55700474977493
real,0.75,high,17,5.825726248076535e-07,1.4204038961906917e-05,9.020678248816694e-08,5.330282874638215e-05,0,1,1,100000,78.55700474977493
real,0.75,high,18,7.592731776639994e-07,1.3904035768064205e-05,1.4820096794210258e-07,3.0418763344641775e-05,0,1,1,100000,78.55700474977493
real,0.75,high,19,1.1659808478725608e-06,2.2944588636164553e-05,8.330033551828819e-08,5.8280566008761525e-05,0,1,1,100000,78.55700474977493
real,0.75,high,20,4.4023468603882066e-07,1.2002162293356378e-05,7.472112173445566e-08,2.6352230634074658e-05,0,1,1,100000,78.55700474977493
real,0.75,high,21,6.465023147939064e-07,1.5513240214204416e-05,7.877376617670961e-08,4.2053881770698354e-05,0,1,1,100000,78.55700474977493
real,0.75,high,22,6.029082442182698e-07,1.5179880392679479e-05,9.295430913880409e-08,3.807294342550449e-05,0,1,1,100000,78.55700474977493
real,0.75,high,23,3.4296758144591877e-07,9.508034054306336e-06,7.672495883070951e-08,2.6963884010910988e-05,0,1,1,100000,78.55700474977493
real,0.75,high,24,6.874538485135417e-07,1.973304824787192e-05,1.0062476718530888e-07,6.03257940383628e-05,0,1,1,100000,78.55700474977493
real,0.75,high,25,8.764405947658815e-07,1.0923621630354319e-05,8.826288677710181e-08,2.708059037104249e-05,0,1,1,100000,78.55700474977493
real,0.75,high,26,4.647745583952201e-07,1.214765234180959e-05,8.040588284075056e-08,6.473203757195733e-05,0,1,1,100000,78.55700474977493
real,0.75,high,27,7.03749776675977e-07,1.5560081010335125e-05,9.3133373013643e-08,4.838693712372333e-05,0,1,1,100000,78.55700474977493
real,0.75,high,28,1.002824660645274e-06,3.1070019758772105e-05,7.080480202148465e-08,0.00013267138274386525,0,1,1,100000,78.55700474977493
real,0.75,high,29,8.10514563909237e-07,2.3949769456521608e-05,8.831037234813266e-08,0.00011313907452858984,0,1,1,100000,78.55700474977493
real,0.75,high,30,3.007070290550473e-07,9.46834097703686e-06,8.684443031370392e-08,2.429402229608968e-05,0,1,1,100000,78.55700474977493
real,0.75,high,31,3.556182548436482e-07,1.1689779967127834e-05,8.946339136173265e-08,4.2153376853093505e-05,0,1,1,100000,78.55700474977493
real,0.75,high,32,4.857479325437453e-07,1.2472958587750327e-05,6.701617394355708e-08,8.414562762482092e-05,0,1,1,100000,78.55700474977493
real,0.75,high,33,4.926774295199721e-07,1.1662763427011669e-05,1.0000726291536921e-07,3.097809531027451e-05,0,1,1,100000,78.55700474977493
real,0.75,high,34,3.5968497513749753e-07,6.538786692544818e-06,1.2151319594977394e-07,2.01641032617772e-05,0,1,1,100000,78.55700474977493
real,0.75,high,35,4.0953767665996565e-07,8.72558302944526e-06,9.053255922708559e-08,2.8094080334994942e-05,0,1,1,100000,78.55700474977493
real,0.75,high,36,1.2982430916963494e-06,2.1121073586982675e-05,8.598915712809685e-08,8.291652193292975e-05,0,1,1,100000,78.55700474977493
real,0.75,high,37,4.6165217781890533e-07,1.7033547919709235e-05,8.435617360191827e-08,6.743036647094414e-05,0,1,1,100000,78.55700474977493
real,0.75,high,38,5.891581622563535e-07,1.493797026341781e-05,1.1142670786057352e-07,5.767333641415462e-05,0,1,1,100000,78.55700474977493
real,0.75,high,39,4.186346700407739e-07,1.7313721400569193e-05,6.863044887950309e-08,8.814917237032205e-05,0,1,1,100000,78.55700474977493
real,0.75,high,40,2.3699836049217993e-07,7.765031114104204e-06,8.702183151854115e-08,4.0432787500321865e-05,0,1,1,100000,78.55700474977493
real,0.75,high,41,7.79077367951686e-07,2.765741737675853e-05,7.934175982882152e-08,0.00011903476843144745,0,1,1,100000,78.55700474977493
real,0.75,high,42,1.0787534847622737e-06,1.8572853150544688e-05,8.478735225025957e-08,3.7094694562256336e-05,0,1,1,100000,78.55700474977493
real,0.75,high,43,5.000784426556493e-07,1.0103332897415385e-05,7.53835962541416e-08,3.0925915780244395e-05,0,1,1,100000,78.55700474977493
real,0.75,high,44,4.4156900003144983e-07,1.401292593072867e-05,7.870018947642166e-08,4.129979060962796e-05,0,1,1,100000,78.55700474977493
real,0.75,high,45,6.452606839957298e-07,1.4781143363506999e-05,8.300123965909734e-08,3.705015478772111e-05,0,1,1,100000,78.55700474977493
real,0.75,high,46,6.851718694633746e-07,1.80622810148634e-05,8.733144341022125e-08,8.892346522770822e-05,0,1,1,100000,78.55700474977493
real,0.75,high,47,5.306975481289555e-07,1.2055466868332587e-05,8.809024620859418e-08,3.785647277254611e-05,0,1,1,100000,78.55700474977493
real,0.75,high,48,4.943842668581055e-07,9.590492481947877e-06,1.0327859456538135e-07,2.1048392227385193e-05,0,1,1,100000,78.55700474977493
real,0.75,high,49,3.8972447669038957e-07,9.929221050697379e-06,8.459790024062386e-08,4.177110531600192e-05,0,1,1,100000,78.55700474977493
real,0.75,high,50,4.6892637328710407e-07,1.5898145647952333e-05,8.121200067989776e-08,6.86769126332365e-05,0,1,1,100000,78.55700474977493
real,0.75,high,51,7.235627208501683e-07,1.2511676686699502e-05,9.226423003383388e-08,3.059431764995679e-05,0,1,1,100000,78.55700474977493
real,0.75,high,52,3.282209490862442e-07,1.2248216080479324e-05,1.0630264313249427e-07,4.1265448089689016e-05,0,1,1,100000,78.55700474977493
real,0.75,high,53,6.533569489874935e-07,9.914135262079071e-06,9.169386316898454e-08,2.190518716815859e-05,0,1,1,100000,78.55700474977493
real,0.75,high,54,3.9340693547273986e-07,7.068793365760939e-06,1.2394293946726975e-07,2.28896715270821e-05,0,1,1,100000,78.55700474977493
real,0.75,high,55,9.317977855971549e-07,2.4604885766166262e-05,9.6133341287441e-08,0.00010376992577221245,0,1,1,100000,78.55700474977493
real,0.75,high,56,1.6225408216996584e-07,5.385763415688416e-06,1.3793261643968435e-07,1.887594407889992e-05,0,1,1,100000,78.55700474977493
real,0.75,high,57,1.8599880036163086e-07,7.621401437063469e-06,7.708689508945099e-08,2.2834228730062023e-05,0,1,1,100000,78.55700474977493
real,0.75,high,58,9.3700788283968e-07,2.3770893676555716e-05,7.496087306435584e-08,0.00010634820500854403,0,1,1,100000,78.55700474977493
real,0.75,high,59,5.56538111595728e-07,1.8169163013226353e-05,7.342472230220665e-08,5.360939394449815e-05,0,1,1,100000,78.55700474977493
real,0.75,high,60,7.575019367322966e-07,2.304373811057303e-05,8.352618152684954e-08,9.709886217024177e-05,0,1,1,100000,78.55700474977493
real,0.75,high,61,7.103977281985863e-07,1.574726775288582e-05,1.0420890816931205e-07,5.350397259462625e-05,0,1,1,100000,78.55700474977493
real,0.75,high,62,4.6124463892738277e-07,1.2074059668520931e-05,2.0526685773347708e-07,2.774842141661793e-05,0,1,1,100000,78.55700474977493
real,0.75,high,63,7.512154525102233e-07,1.3285954992170446e-05,1.1619472672919073e-07,3.07239024550654e-05,0,1,1,100000,78.55700474977493
real,motion,train,0,1.0798163430081331e-06,3.043597644136753e-05,1.2402746563111577e-07,0.03027889647637494,1,0,1,100000,78.64182779937983
real,motion,train,1,9.677452226242167e-07,2.3296397557714954e-05,1.4490120747723267e-07,0.1545924674719572,0,1,1,100000,78.64182779937983
real,motion,train,2,3.659951346435264e-07,9.43949089560192e-06,1.236844155982908e-07,0.08431983180344105,0,1,1,100000,78.64182779937983
real,motion,train,3,2.8457679945859127e-07,7.634675966983195e-06,1.3151877453765337e-07,0.0242949916573707,1,0,1,100000,78.64182779937983
real,motion,train,4,3.740907175142638e-07,1.146281101682689e-05,1.2785525882463844e-07,0.025843341260042507,1,0,1,100000,78.64182779937983
real,motion,train,5,1.0753676633612486e-06,2.703489371924661e-05,1.0959727347881199e-07,0.022656130051473156,1,0,1,100000,78.64182779937983
real,motion,train,6,1.7779583458832349e-06,5.3896797908237204e-05,8.580003196811958e-08,0.2629142850637436,0,1,1,100000,78.64182779937983
real,motion,train,7,7.234902454911207e-07,1.6248917745542713e-05,1.435850407460748e-07,0.00013208419841248542,0,1,1,100000,78.64182779937983
real,motion,train,8,7.151931527005218e-07,2.4051736545516178e-05,1.0251969939645278e-07,6.836053944425657e-05,0,1,1,100000,78.64182779937983
real,motion,train,9,8.762514767113316e-07,2.3700316887698136e-05,1.1402347155353709e-07,5.331335705704987e-05,0,1,1,100000,78.64182779937983
real,motion,train,10,2.7608467689788085e-07,1.215733300341526e-05,1.4408790605102695e-07,0.12675142101943493,0,1,1,100000,78.64182779937983
real,motion,train,11,7.06658283888828e-07,1.5268542483681813e-05,1.38678359462574e-07,0.028758622545865364,1,0,1,100000,78.64182779937983
real,motion,train,12,3.5445511912257643e-06,3.1908410164760426e-05,1.1770324448434621e-07,8.145886386046186e-05,0,1,1,100000,78.64182779937983
real,motion,train,13,9.90840248960012e-07,2.3704818886471912e-05,1.063148715729767e-07,0.029131550385500304,1,0,1,100000,78.64182779937983
real,motion,train,14,9.033809647007729e-07,3.2428946724394336e-05,7.550996627969653e-08,0.2355162762105465,0,1,1,100000,78.64182779937983
real,motion,train,15,6.548587521137961e-07,9.452928679820616e-06,1.4304750095561758e-07,0.10635020770132542,0,1,1,100000,78.64182779937983
real,motion,train,16,7.029650532786036e-07,1.879759474832099e-05,1.4560319527845422e-07,8.19350389065221e-05,0,1,1,100000,78.64182779937983
real,motion,train,17,5.852343178958108e-07,1.70085477293469e-05,1.2921877612370736e-07,0.13457391783595085,0,1,1,100000,78.64182779937983
real,motion,train,18,8.864653864293359e-07,2.5128705601673573e-05,1.0892989621424931e-07,6.755071808584034e-05,0,1,1,100000,78.64182779937983
real,motion,train,19,4.7062178509804653e-07,2.8907603336847387e-05,1.2068400678799662e-07,0.03587481849535834,0,1,1,100000,78.64182779937983
real,motion,train,20,1.1137008186778985e-06,1.629564030736219e-05,1.0274191453163439e-07,4.7897778131300583e-05,0,1,1,100000,78.64182779937983
real,motion,train,21,8.608406005805591e-07,3.3231051929760724e-05,1.0183551069076202e-07,0.014642385373008437,1,0,1,100000,78.64182779937983
real,motion,train,22,4.919384650747816e-07,1.4356856809172314e-05,1.3255413477963884e-07,0.026313160626159515,1,0,1,100000,78.64182779937983
real,motion,train,23,6.813904178670782e-07,2.4997694708872586e-05,1.0836241415290715e-07,4.996941424906254e-05,0,1,1,100000,78.64182779937983
real,motion,train,24,1.2458928040359751e-06,2.3526290533482097e-05,1.3703305512535735e-07,0.1965242498117732,0,1,1,100000,78.64182779937983
real,motion,train,25,5.488439001055667e-07,1.6101650544442236e-05,1.1923508225208934e-07,3.875236143358052e-05,0,1,1,100000,78.64182779937983
real,motion,train,26,6.507889338536188e-07,2.4818082238198258e-05,1.1375144026715134e-07,0.00016050470003392547,0,1,1,100000,78.64182779937983
real,motion,train,27,1.0122188314198866e-06,3.334965367685072e-05,1.29753999544846e-07,0.1421993523836136,0,1,1,100000,78.64182779937983
real,motion,train,28,1.10384189611068e-06,3.009898318850901e-05,1.1344290840042959e-07,0.25488055124878883,0,1,1,100000,78.64182779937983
real,motion,train,29,1.0409338528916123e-06,3.58720681106206e-05,1.1972166191753786e-07,0.20196817294345237,0,1,1,100000,78.64182779937983
real,motion,train,30,5.487264616022003e-07,1.2852581676270347e-05,1.2090910672668542e-07,4.3477732106111944e-05,0,1,1,100000,78.64182779937983
real,motion,train,31,1.0660855878086295e-06,2.4736100385780446e-05,1.2110395175568556e-07,8.667483780300245e-05,0,1,1,100000,78.64182779937983
real,motion,train,32,3.2120817650138633e-07,2.165217483707238e-05,1.2208484179154766e-07,0.09505721926689148,0,1,1,100000,78.64182779937983
real,motion,train,33,6.134731620477396e-07,1.9820561647065915e-05,1.1762221419076013e-07,0.01863919552124571,1,0,1,100000,78.64182779937983
real,motion,train,34,8.470514103464666e-07,1.8465965695213526e-05,1.6226546506459272e-07,3.9558697608299553e-05,0,1,1,100000,78.64182779937983
real,motion,train,35,1.0192749186899164e-06,1.6355688785552047e-05,1.0297294039673943e-07,5.509093898581341e-05,0,1,1,100000,78.64182779937983
real,motion,train,36,1.7491365724708885e-06,6.556785956490785e-05,1.1276114264546777e-07,0.2061637439765036,0,1,1,100000,78.64182779937983
real,motion,train,37,1.7286187130594044e-06,4.5411223254632205e-05,1.1687474454902258e-07,0.17531382621382363,0,1,1,100000,78.64182779937983
real,motion,train,38,1.0239202765660593e-06,2.203228541475255e-05,1.9838255127524462e-07,0.1285332515835762,0,1,1,100000,78.64182779937983
real,motion,train,39,6.634001010752399e-07,1.7444350305595435e-05,1.0308341558129541e-07,0.09422838501632214,0,1,1,100000,78.64182779937983
real,motion,train,40,7.39163795060449e-07,1.5214854101941455e-05,1.277409893418735e-07,0.009396983587066643,1,0,1,100000,78.64182779937983
real,motion,train,41,9.095804784919892e-07,8.219265146180987e-05,1.2368505508675298e-07,0.25346066190104466,0,1,1,100000,78.64182779937983
real,motion,train,42,1.3604694686364383e-06,9.135455184150487e-05,1.1529568411106084e-07,0.013977530266856775,1,0,1,100000,78.64182779937983
real,motion,train,43,1.1039179526051157e-06,1.8507413187762722e-05,1.0068901445947631e-07,7.588572771055624e-05,0,1,1,100000,78.64182779937983
real,motion,train,44,6.605772000511934e-07,2.8224252673680894e-05,1.0693173635445419e-07,0.023839813336962834,1,0,1,100000,78.64182779937983
real,motion,train,45,1.4302440831670538e-06,2.911211777245626e-05,1.2086034928415756e-07,0.09104902939725434,0,1,1,100000,78.64182779937983
real,motion,train,46,6.911182595104037e-07,2.674128336366266e-05,1.1275221822870662e-07,0.00012902224261779338,0,1,1,100000,78.64182779937983
real,motion,train,47,6.93815081831417e-07,1.7764132280717604e-05,1.1812453237780574e-07,0.02541446748364251,1,0,1,100000,78.64182779937983
real,motion,train,48,8.606291999058158e-07,1.8213548173662275e-05,1.388609263131002e-07,5.6095115724019706e-05,0,1,1,100000,78.64182779937983
real,motion,train,49,3.129987078409613e-07,9.821471394388936e-06,1.5936369379687676e-07,0.11081038042902946,0,1,1,100000,78.64182779937983
real,motion,train,50,7.030088227111264e-07,2.3286800569621846e-05,1.252593619938125e-07,0.21896479465067387,0,1,1,100000,78.64182779937983
real,motion,train,51,6.678774298052303e-07,2.3902059183456004e-05,1.0721635135269025e-07,0.022765782312490046,1,0,1,100000,78.64182779937983
real,motion,train,52,8.284476962217013e-07,4.332741809776053e-05,1.0685749174399461e-07,0.014541320211719722,1,0,1,100000,78.64182779937983
real,motion,train,53,8.659246759634698e-07,1.677422915236093e-05,1.6592616702837404e-07,0.023945135311805643,1,0,1,100000,78.64182779937983
real,motion,train,54,9.945480314854649e-07,1.8044303942588158e-05,2.2773016894461762e-07,4.991772584617138e-05,0,1,1,100000,78.64182779937983
real,motion,train,55,1.410732352269406e-06,3.47184031852521e-05,9.078821250341207e-08,0.21121250092983246,0,1,1,100000,78.64182779937983
real,motion,train,56,5.704473551304545e-07,1.5247839655785356e-05,1.9225772973641142e-07,7.498564809793606e-05,0,1,1,100000,78.64182779937983
real,motion,train,57,9.389262913828134e-07,2.029998904617969e-05,1.130158153728189e-07,3.136577288387343e-05,0,1,1,100000,78.64182779937983
real,motion,train,58,1.0091090416608495e-06,3.0218196116038598e-05,9.213050589096383e-08,0.22034531086683273,0,1,1,100000,78.64182779937983
real,motion,train,59,2.4335727175639477e-06,3.6029639886692166e-05,1.658240620372453e-07,0.09109867793449666,0,1,1,100000,78.64182779937983
real,motion,train,60,1.5295892126232502e-06,3.288613152108155e-05,1.3659507658303482e-07,0.20217753760516644,0,1,1,100000,78.64182779937983
real,motion,train,61,9.179361768474337e-07,2.4264158128062263e-05,1.3519998276478873e-07,0.15262129716575146,0,1,1,100000,78.64182779937983
real,motion,train,62,9.534759897178446e-07,1.7605480024940334e-05,1.59356545736955e-07,0.023676980679738335,1,0,1,100000,78.64182779937983
real,motion,train,63,5.023717903895886e-07,1.5774445273564197e-05,1.0590632371076936e-07,4.0679726225789636e-05,0,1,1,100000,78.64182779937983
